Time,Temperature,Humidity,Wind Speed,Precipitation,Description,Day
9:51am,39,50,16,0,Fair,19/01/2021
10:51am,40,45,16,0,Fair,19/01/2021
11:51am,41,43,12,0,Partly Cloudy,19/01/2021
12:51pm,42,40,16,0,Mostly Cloudy,19/01/2021
1:51pm,43,35,16,0,Mostly Cloudy,19/01/2021
2:51pm,41,45,21,0,Cloudy / Windy,19/01/2021
3:51pm,43,42,20,0,Mostly Cloudy,19/01/2021
4:51pm,43,40,22,0,Mostly Cloudy / Windy,19/01/2021
5:51pm,41,47,16,0,Partly Cloudy,19/01/2021
6:51pm,41,49,14,0,Fair,19/01/2021
7:51pm,41,49,15,0,Partly Cloudy,19/01/2021
8:51pm,41,49,9,0,Fair,19/01/2021
9:51pm,41,47,7,0,Fair,19/01/2021
10:51pm,42,40,15,0,Fair,19/01/2021
11:51pm,41,41,14,0,Fair,19/01/2021
12:51am,41,40,10,0,,19/01/2021
1:51am,41,40,12,0,Mostly Cloudy,20/01/2021
2:51am,40,41,6,0,Cloudy,20/01/2021
3:51am,39,45,10,0,Cloudy,20/01/2021
4:51am,40,43,7,0,Cloudy,20/01/2021
5:51am,40,45,6,0,Cloudy,20/01/2021
6:51am,40,45,0,0,Cloudy,20/01/2021
7:51am,40,49,12,0,Cloudy,20/01/2021
8:12am,37,62,10,0,Light Snow,20/01/2021
8:28am,36,67,9,0,Light Snow,20/01/2021
8:33am,35,72,9,0,Light Snow,20/01/2021
8:41am,34,79,6,0,Light Snow,20/01/2021
8:51am,34,79,5,0,Light Snow,20/01/2021
8:59am,34,82,3,0,Mostly Cloudy,20/01/2021
9:51am,36,82,0,0,Mostly Cloudy,20/01/2021
10:17am,37,76,8,0,Mostly Cloudy,20/01/2021
10:51am,38,70,8,0,Mostly Cloudy,20/01/2021
11:51am,39,67,17,0,Mostly Cloudy,20/01/2021
12:51pm,41,47,24,0,Partly Cloudy / Windy,20/01/2021
1:51pm,40,43,20,0,Mostly Cloudy,20/01/2021
2:51pm,40,38,22,0,Mostly Cloudy / Windy,20/01/2021
3:51pm,39,36,22,0,Mostly Cloudy / Windy,20/01/2021
4:51pm,38,36,22,0,Partly Cloudy / Windy,20/01/2021
5:51pm,35,46,21,0,Partly Cloudy / Windy,20/01/2021
6:51pm,35,39,21,0,Mostly Cloudy / Windy,20/01/2021
7:51pm,33,40,22,0,Partly Cloudy / Windy,20/01/2021
8:51pm,32,38,15,0,Partly Cloudy,20/01/2021
9:51pm,30,43,13,0,Partly Cloudy,20/01/2021
10:51pm,30,41,13,0,Fair,20/01/2021
11:51pm,29,43,10,0,Mostly Cloudy,20/01/2021
12:51am,29,45,13,0,Mostly Cloudy,20/01/2021
1:51am,29,45,9,0,Mostly Cloudy,21/01/2021
2:51am,29,45,5,0,Partly Cloudy,21/01/2021
3:51am,28,45,0,0,Partly Cloudy,21/01/2021
4:51am,28,47,0,0,Fair,21/01/2021
5:51am,28,49,8,0,Fair,21/01/2021
6:51am,29,49,8,0,Fair,21/01/2021
7:51am,30,51,7,0,Fair,21/01/2021
8:51am,30,49,13,0,Mostly Cloudy,21/01/2021
9:51am,32,45,15,0,Mostly Cloudy,21/01/2021
10:51am,33,42,13,0,Mostly Cloudy,21/01/2021
11:51am,36,44,13,0,Mostly Cloudy,21/01/2021
12:51pm,39,43,13,0,Mostly Cloudy,21/01/2021
1:51pm,41,40,13,0,Mostly Cloudy,21/01/2021
2:51pm,43,37,7,0,Mostly Cloudy,21/01/2021
3:51pm,45,36,10,0,Mostly Cloudy,21/01/2021
4:51pm,44,38,13,0,Partly Cloudy,21/01/2021
5:51pm,44,40,8,0,Partly Cloudy,21/01/2021
6:51pm,43,43,9,0,Fair,21/01/2021
7:51pm,42,45,3,0,Fair,21/01/2021
8:51pm,40,51,5,0,Fair,21/01/2021
9:51pm,39,53,3,0,Fair,21/01/2021
10:51pm,40,53,6,0,Fair,21/01/2021
11:51pm,41,53,6,0,Mostly Cloudy,21/01/2021
12:51am,41,51,10,0,Cloudy,21/01/2021
1:51am,42,49,10,0,Mostly Cloudy,22/01/2021
2:51am,45,39,22,0,Fair / Windy,22/01/2021
3:51am,44,42,14,0,Partly Cloudy,22/01/2021
4:51am,44,42,12,0,Fair,22/01/2021
5:51am,43,43,17,0,Fair,22/01/2021
6:51am,43,43,15,0,Fair,22/01/2021
7:51am,43,43,13,0,Partly Cloudy,22/01/2021
8:51am,43,43,13,0,Partly Cloudy,22/01/2021
9:51am,44,42,10,0,Mostly Cloudy,22/01/2021
10:51am,44,37,14,0,Mostly Cloudy,22/01/2021
11:51am,45,36,13,0,Mostly Cloudy,22/01/2021
12:51pm,45,34,16,0,Mostly Cloudy,22/01/2021
1:51pm,45,34,20,0,Mostly Cloudy,22/01/2021
2:51pm,44,40,18,0,Mostly Cloudy,22/01/2021
3:51pm,45,36,14,0,Mostly Cloudy,22/01/2021
4:51pm,46,31,18,0,Mostly Cloudy,22/01/2021
5:51pm,45,34,13,0,Mostly Cloudy,22/01/2021
6:51pm,44,37,18,0,Fair,22/01/2021
7:51pm,43,43,24,0,Fair / Windy,22/01/2021
8:51pm,41,51,20,0,Partly Cloudy,22/01/2021
9:51pm,40,53,14,0,Partly Cloudy,22/01/2021
10:51pm,38,51,16,0,Partly Cloudy,22/01/2021
11:51pm,38,48,15,0,Mostly Cloudy,22/01/2021
12:51am,38,48,12,0,Mostly Cloudy,22/01/2021
1:51am,37,44,13,0,Cloudy,23/01/2021
2:51am,36,44,14,0,Cloudy,23/01/2021
3:51am,35,39,21,0,Cloudy / Windy,23/01/2021
4:51am,34,37,15,0,Partly Cloudy,23/01/2021
5:51am,33,40,16,0,Partly Cloudy,23/01/2021
6:51am,31,38,20,0,Mostly Cloudy,23/01/2021
7:51am,31,42,21,0,Mostly Cloudy / Windy,23/01/2021
8:51am,31,38,17,0,Partly Cloudy,23/01/2021
9:51am,31,40,15,0,Partly Cloudy,23/01/2021
10:51am,31,40,28,0,Fair / Windy,23/01/2021
11:51am,33,40,22,0,Partly Cloudy / Windy,23/01/2021
12:51pm,32,38,22,0,Mostly Cloudy / Windy,23/01/2021
1:51pm,32,42,23,0,Mostly Cloudy / Windy,23/01/2021
2:51pm,33,37,21,0,Partly Cloudy / Windy,23/01/2021
3:51pm,34,34,22,0,Partly Cloudy / Windy,23/01/2021
4:51pm,33,32,25,0,Fair / Windy,23/01/2021
5:51pm,32,37,32,0,Fair / Windy,23/01/2021
6:51pm,31,33,22,0,Fair / Windy,23/01/2021
7:51pm,30,40,21,0,Fair / Windy,23/01/2021
8:51pm,29,43,22,0,Fair / Windy,23/01/2021
9:51pm,28,45,26,0,Fair / Windy,23/01/2021
10:51pm,27,47,22,0,Fair / Windy,23/01/2021
11:51pm,27,49,20,0,Fair,23/01/2021
12:51am,27,49,18,0,,23/01/2021
1:51am,27,49,22,0,Fair / Windy,24/01/2021
2:51am,27,47,16,0,Fair,24/01/2021
3:51am,27,45,23,0,Fair / Windy,24/01/2021
4:51am,27,47,24,0,Fair / Windy,24/01/2021
5:51am,26,49,16,0,Fair,24/01/2021
6:51am,26,49,21,0,Fair / Windy,24/01/2021
7:51am,25,46,18,0,Fair,24/01/2021
8:51am,24,46,23,0,Fair / Windy,24/01/2021
9:51am,25,46,21,0,Fair / Windy,24/01/2021
10:51am,26,43,17,0,Partly Cloudy,24/01/2021
11:51am,28,41,21,0,Partly Cloudy / Windy,24/01/2021
12:51pm,29,38,17,0,Partly Cloudy,24/01/2021
1:51pm,32,34,16,0,Partly Cloudy,24/01/2021
2:23pm,32,34,17,0,Partly Cloudy,24/01/2021
2:51pm,32,34,18,0,Mostly Cloudy,24/01/2021
3:51pm,34,30,12,0,Partly Cloudy,24/01/2021
4:51pm,34,31,14,0,Mostly Cloudy,24/01/2021
5:51pm,33,34,14,0,Partly Cloudy,24/01/2021
6:51pm,33,34,15,0,Mostly Cloudy,24/01/2021
7:51pm,32,34,16,0,Mostly Cloudy,24/01/2021
8:51pm,32,37,13,0,Mostly Cloudy,24/01/2021
9:51pm,31,40,15,0,Mostly Cloudy,24/01/2021
10:51pm,30,40,16,0,Mostly Cloudy,24/01/2021
11:51pm,29,45,17,0,Mostly Cloudy,24/01/2021
12:51am,29,47,18,0,Partly Cloudy,24/01/2021
1:51am,28,47,13,0,Mostly Cloudy,25/01/2021
2:51am,28,47,14,0,Mostly Cloudy,25/01/2021
3:51am,28,45,13,0,Mostly Cloudy,25/01/2021
4:51am,27,49,10,0,Mostly Cloudy,25/01/2021
5:51am,27,49,13,0,Partly Cloudy,25/01/2021
6:51am,26,51,10,0,Partly Cloudy,25/01/2021
7:51am,26,53,9,0,Fair,25/01/2021
8:51am,26,51,9,0,Mostly Cloudy,25/01/2021
9:51am,27,49,8,0,Mostly Cloudy,25/01/2021
10:51am,30,45,9,0,Mostly Cloudy,25/01/2021
11:51am,32,40,8,0,Mostly Cloudy,25/01/2021
12:51pm,35,34,6,0,Mostly Cloudy,25/01/2021
1:51pm,36,34,6,0,Mostly Cloudy,25/01/2021
2:51pm,38,33,7,0,Mostly Cloudy,25/01/2021
3:51pm,39,34,8,0,Mostly Cloudy,25/01/2021
4:51pm,38,36,6,0,Mostly Cloudy,25/01/2021
5:51pm,37,37,3,0,Cloudy,25/01/2021
6:51pm,37,37,8,0,Mostly Cloudy,25/01/2021
7:51pm,36,41,7,0,Mostly Cloudy,25/01/2021
8:51pm,36,43,7,0,Cloudy,25/01/2021
9:51pm,35,44,8,0,Cloudy,25/01/2021
10:51pm,35,40,9,0,Cloudy,25/01/2021
11:51pm,35,40,9,0,Cloudy,25/01/2021
12:51am,35,39,5,0,Cloudy,25/01/2021
1:51am,34,44,5,0,Cloudy,26/01/2021
2:51am,34,46,9,0,Cloudy,26/01/2021
3:51am,34,48,10,0,Cloudy,26/01/2021
4:51am,34,48,7,0,Cloudy,26/01/2021
5:51am,34,48,14,0,Cloudy,26/01/2021
6:51am,34,48,12,0,Mostly Cloudy,26/01/2021
7:51am,34,50,10,0,Cloudy,26/01/2021
8:51am,34,52,12,0,Cloudy,26/01/2021
9:51am,35,50,12,0,Cloudy,26/01/2021
10:51am,35,48,8,0,Cloudy,26/01/2021
11:51am,36,44,8,0,Cloudy,26/01/2021
12:51pm,35,57,14,0,Light Snow,26/01/2021
1:12pm,34,67,13,0,Light Snow,26/01/2021
1:37pm,33,72,17,0,Light Snow,26/01/2021
1:51pm,33,72,15,0,Light Snow,26/01/2021
2:33pm,33,78,14,0,Light Snow,26/01/2021
2:51pm,33,78,13,0,Light Snow,26/01/2021
3:10pm,34,79,12,0,Light Snow,26/01/2021
3:45pm,34,81,10,0,Light Drizzle,26/01/2021
3:51pm,34,82,12,0,Light Drizzle,26/01/2021
4:02pm,34,82,10,0,Light Drizzle,26/01/2021
4:51pm,35,82,13,0,Light Drizzle,26/01/2021
5:06pm,35,85,12,0,Light Drizzle,26/01/2021
5:51pm,35,85,12,0,Light Drizzle,26/01/2021
6:46pm,36,81,12,0,Fog,26/01/2021
6:51pm,35,85,13,0,Fog,26/01/2021
7:24pm,35,85,13,0,Light Drizzle,26/01/2021
7:51pm,35,85,15,0,Light Drizzle,26/01/2021
8:51pm,34,85,15,0,Cloudy,26/01/2021
9:51pm,35,85,10,0,Light Drizzle,26/01/2021
10:29pm,35,85,12,0,Light Snowand Sleet,26/01/2021
10:51pm,35,85,13,0,Wintry Mix,26/01/2021
11:24pm,35,85,13,0,Light Rain,26/01/2021
11:51pm,35,85,10,0,Cloudy,26/01/2021
12:51am,35,85,7,0,Light Snow,26/01/2021
1:51am,35,85,3,0,Cloudy,27/01/2021
2:26am,35,85,5,0,Cloudy,27/01/2021
2:51am,35,85,3,0,Cloudy,27/01/2021
3:46am,36,81,0,0,Cloudy,27/01/2021
3:51am,36,79,0,0,Cloudy,27/01/2021
4:51am,35,82,6,0,Light Snow,27/01/2021
5:51am,35,78,7,0,Light Snow,27/01/2021
6:45am,36,81,7,0,Cloudy,27/01/2021
6:51am,35,82,8,0,Cloudy,27/01/2021
7:11am,35,82,9,0,Cloudy,27/01/2021
7:51am,35,78,7,0,Cloudy,27/01/2021
8:51am,37,73,8,0,Partly Cloudy,27/01/2021
9:51am,38,65,17,0,Fair,27/01/2021
10:51am,38,62,16,0,Mostly Cloudy,27/01/2021
11:51am,38,60,16,0,Cloudy,27/01/2021
12:51pm,38,60,21,0,Cloudy / Windy,27/01/2021
1:51pm,37,62,15,0,Cloudy,27/01/2021
2:51pm,38,57,15,0,Mostly Cloudy,27/01/2021
3:51pm,38,55,16,0,Cloudy,27/01/2021
4:51pm,38,55,12,0,Cloudy,27/01/2021
5:51pm,38,55,9,0,Cloudy,27/01/2021
6:51pm,38,55,15,0,Cloudy,27/01/2021
7:51pm,37,57,15,0,Cloudy,27/01/2021
8:51pm,36,55,20,0,Cloudy,27/01/2021
9:51pm,35,57,15,0,Cloudy,27/01/2021
10:51pm,35,54,12,0,Mostly Cloudy,27/01/2021
11:51pm,34,56,10,0,Mostly Cloudy,27/01/2021
12:51am,33,56,12,0,Mostly Cloudy,27/01/2021
1:51am,33,59,10,0,Mostly Cloudy,28/01/2021
2:51am,32,59,10,0,Cloudy,28/01/2021
3:51am,32,59,10,0,Cloudy,28/01/2021
4:51am,32,56,14,0,Cloudy,28/01/2021
5:51am,32,56,7,0,Cloudy,28/01/2021
6:51am,31,54,12,0,Cloudy,28/01/2021
7:51am,31,54,14,0,Mostly Cloudy,28/01/2021
8:51am,31,52,15,0,Mostly Cloudy,28/01/2021
9:51am,31,54,17,0,Mostly Cloudy,28/01/2021
10:51am,32,50,20,0,Mostly Cloudy,28/01/2021
11:51am,33,46,22,0,Mostly Cloudy / Windy,28/01/2021
12:51pm,33,43,20,0,Mostly Cloudy,28/01/2021
1:51pm,34,38,21,0,Mostly Cloudy / Windy,28/01/2021
2:51pm,34,38,22,0,Fair / Windy,28/01/2021
3:51pm,35,33,22,0,Fair / Windy,28/01/2021
4:51pm,34,34,22,0,Fair / Windy,28/01/2021
5:51pm,32,38,25,0,Fair / Windy,28/01/2021
6:51pm,29,41,31,0,Fair / Windy,28/01/2021
7:51pm,28,43,29,0,Fair / Windy,28/01/2021
8:51pm,26,37,26,0,Fair / Windy,28/01/2021
9:51pm,23,44,22,0,Fair / Windy,28/01/2021
10:51pm,23,48,32,0,Fair / Windy,28/01/2021
11:51pm,23,48,25,0,Fair / Windy,28/01/2021
12:51am,23,50,20,0,,28/01/2021
1:51am,23,48,20,0,Fair,29/01/2021
2:51am,23,46,18,0,Fair,29/01/2021
3:51am,23,46,18,0,Fair,29/01/2021
4:51am,23,48,15,0,Fair,29/01/2021
5:51am,22,46,33,0,Partly Cloudy / Windy,29/01/2021
6:51am,21,46,22,0,Fair / Windy,29/01/2021
7:51am,19,46,28,0,Fair / Windy,29/01/2021
8:51am,18,45,30,0,Fair / Windy,29/01/2021
9:51am,18,50,26,0,Fair / Windy,29/01/2021
10:51am,19,50,28,0,Fair / Windy,29/01/2021
11:51am,22,48,33,0,Fair / Windy,29/01/2021
12:51pm,23,46,30,0,Partly Cloudy / Windy,29/01/2021
1:51pm,24,42,21,0,Fair / Windy,29/01/2021
2:51pm,27,39,25,0,Fair / Windy,29/01/2021
3:51pm,27,37,29,0,Fair / Windy,29/01/2021
4:51pm,27,36,29,0,Fair / Windy,29/01/2021
5:51pm,26,37,22,0,Fair / Windy,29/01/2021
6:51pm,25,41,26,0,Fair / Windy,29/01/2021
7:51pm,24,46,21,0,Fair / Windy,29/01/2021
8:51pm,22,46,20,0,Fair,29/01/2021
9:51pm,22,46,20,0,Fair,29/01/2021
10:51pm,21,50,22,0,Fair / Windy,29/01/2021
11:51pm,21,50,17,0,Fair,29/01/2021
12:51am,20,52,21,0, / Windy,29/01/2021
1:51am,20,52,15,0,Fair,30/01/2021
2:51am,20,52,12,0,Fair,30/01/2021
3:51am,20,52,12,0,Fair,30/01/2021
4:51am,20,55,12,0,Fair,30/01/2021
5:51am,20,55,15,0,Fair,30/01/2021
6:51am,20,55,15,0,Mostly Cloudy,30/01/2021
7:51am,20,52,15,0,Mostly Cloudy,30/01/2021
8:51am,20,55,16,0,Partly Cloudy,30/01/2021
9:51am,20,52,14,0,Fair,30/01/2021
10:51am,22,51,14,0,Fair,30/01/2021
11:51am,24,46,15,0,Fair,30/01/2021
12:51pm,27,37,12,0,Fair,30/01/2021
1:51pm,29,35,9,0,Fair,30/01/2021
2:51pm,32,34,17,0,Fair,30/01/2021
3:51pm,33,32,15,0,Fair,30/01/2021
4:51pm,34,30,16,0,Fair,30/01/2021
5:51pm,34,31,15,0,Fair,30/01/2021
6:51pm,33,35,14,0,Fair,30/01/2021
7:51pm,32,35,14,0,Fair,30/01/2021
8:51pm,31,37,14,0,Fair,30/01/2021
9:51pm,30,40,14,0,Fair,30/01/2021
10:51pm,29,43,15,0,Fair,30/01/2021
11:51pm,28,45,9,0,Fair,30/01/2021
12:51am,27,47,9,0,,30/01/2021
1:51am,26,47,8,0,Fair,31/01/2021
2:51am,25,53,7,0,Fair,31/01/2021
3:51am,24,51,9,0,Fair,31/01/2021
4:51am,23,53,6,0,Fair,31/01/2021
5:51am,22,58,7,0,Cloudy,31/01/2021
6:51am,21,57,9,0,Cloudy,31/01/2021
7:51am,21,57,8,0,Mostly Cloudy,31/01/2021
8:51am,21,60,5,0,Mostly Cloudy,31/01/2021
9:51am,21,57,8,0,Cloudy,31/01/2021
10:51am,21,57,8,0,Cloudy,31/01/2021
11:51am,22,55,9,0,Cloudy,31/01/2021
12:51pm,23,60,6,0,Cloudy,31/01/2021
1:51pm,24,57,0,0,Cloudy,31/01/2021
2:51pm,24,57,8,0,Cloudy,31/01/2021
3:51pm,40,31,8,0,Cloudy,31/01/2021
4:51pm,25,60,13,0,Cloudy,31/01/2021
5:51pm,25,58,10,0,Cloudy,31/01/2021
6:51pm,25,55,12,0,Light Snow,31/01/2021
7:51pm,25,53,13,0,Light Snow,31/01/2021
8:09pm,25,58,12,0,Light Snow,31/01/2021
8:39pm,24,65,15,0,Light Snow,31/01/2021
8:51pm,23,72,13,0,Light Snow,31/01/2021
9:51pm,24,77,15,0,Light Snow,31/01/2021
10:31pm,25,78,21,0,Light Snow / Windy,31/01/2021
10:51pm,25,81,21,0,Light Snow / Windy,31/01/2021
11:51pm,24,84,20,0,Light Snow,31/01/2021
12:51am,24,84,18,0,Light Snow,31/01/2021
1:26am,26,84,21,0,Snow / Windy,01/02/2021
1:51am,26,84,22,0,Snow / Windy,01/02/2021
2:51am,27,89,28,0,Snow / Windy,01/02/2021
3:51am,28,88,25,0,Light Snow / Windy,01/02/2021
4:29am,29,82,31,0,Light Snow / Windy,01/02/2021
4:51am,29,85,30,0,Light Snow / Windy,01/02/2021
5:51am,29,85,31,0,Snow / Windy,01/02/2021
6:51am,29,85,29,0,Light Snow / Windy,01/02/2021
7:51am,29,85,32,0,Light Snow / Windy,01/02/2021
8:06am,29,85,24,0,Light Snow / Windy,01/02/2021
8:51am,29,89,31,0,Light Snow / Windy,01/02/2021
9:12am,29,89,25,0,Heavy Snow / Windy,01/02/2021
9:51am,29,89,30,0,Light Snow / Windy,01/02/2021
10:36am,30,85,30,0,Heavy Snow / Windy,01/02/2021
10:51am,30,88,29,0,Snow / Windy,01/02/2021
11:33am,30,85,29,0,Fog / Windy,01/02/2021
11:51am,30,88,26,0,Heavy Snow / Windy,01/02/2021
12:51pm,30,88,22,0.1,Snow / Windy,01/02/2021
1:18pm,30,92,28,0,Snow / Windy,01/02/2021
1:51pm,30,92,29,0.1,Heavy Snow / Windy,01/02/2021
2:51pm,31,89,25,0.1,Snow / Windy,01/02/2021
3:30pm,31,89,23,0,Snow / Windy,01/02/2021
3:51pm,32,85,26,0.1,Light Snow / Windy,01/02/2021
4:51pm,32,88,29,0,Light Snow / Windy,01/02/2021
5:26pm,33,85,31,0,Light Snow / Windy,01/02/2021
5:51pm,33,85,31,0,Light Snow / Windy,01/02/2021
6:51pm,34,89,29,0,Light Snow / Windy,01/02/2021
7:51pm,34,92,18,0.1,Light Snow,01/02/2021
8:48pm,34,93,21,0.1,Light Snow / Windy,01/02/2021
8:51pm,34,92,18,0.1,Light Snow,01/02/2021
9:51pm,34,92,21,0,Light Snow / Windy,01/02/2021
10:48pm,34,93,22,0,Light Snow / Windy,01/02/2021
10:51pm,34,92,23,0,Fog / Windy,01/02/2021
11:51pm,34,92,18,0,Light Snow,01/02/2021
12:51am,34,92,18,0,Light Snow,01/02/2021
1:27am,34,96,17,0,Light Snow,02/02/2021
1:46am,34,87,20,0,Light Snow,02/02/2021
1:51am,34,89,21,0,Light Snow / Windy,02/02/2021
2:51am,35,82,15,0,Wintry Mix,02/02/2021
3:51am,35,82,16,0,Light Rain,02/02/2021
4:51am,32,88,13,0,Wintry Mix,02/02/2021
4:59am,32,88,13,0,Wintry Mix,02/02/2021
5:51am,32,85,13,0,Wintry Mix,02/02/2021
6:40am,31,85,16,0,Cloudy,02/02/2021
6:51am,31,85,18,0,Cloudy,02/02/2021
7:51am,30,85,20,0,Light Snow,02/02/2021
8:51am,30,82,18,0,Light Snow,02/02/2021
9:51am,30,82,17,0,Light Snow,02/02/2021
10:51am,31,82,18,0,Light Snow,02/02/2021
11:51am,32,79,18,0,Light Snow,02/02/2021
11:59am,32,82,14,0,Light Snow,02/02/2021
12:25pm,32,82,17,0,Light Snow,02/02/2021
12:51pm,32,82,20,0,Light Snow,02/02/2021
1:51pm,33,78,18,0,Light Snow,02/02/2021
2:51pm,33,78,18,0,Light Snow,02/02/2021
3:51pm,33,78,18,0,Light Snow,02/02/2021
4:51pm,34,75,18,0,Light Snow,02/02/2021
5:51pm,33,82,13,0,Light Snow,02/02/2021
6:51pm,33,82,13,0,Light Snow,02/02/2021
7:51pm,33,78,20,0,Light Snow,02/02/2021
8:28pm,33,75,20,0,Light Snow,02/02/2021
8:51pm,33,72,22,0,Light Snow / Windy,02/02/2021
9:51pm,33,72,18,0,Cloudy,02/02/2021
10:51pm,33,70,22,0,Cloudy / Windy,02/02/2021
11:51pm,33,66,17,0,Cloudy,02/02/2021
12:51am,32,66,15,0,Cloudy,02/02/2021
1:51am,32,69,13,0,Cloudy,03/02/2021
2:02am,32,69,16,0,Light Snow,03/02/2021
2:47am,30,80,10,0,Light Snow,03/02/2021
2:51am,31,76,12,0,Light Snow,03/02/2021
3:51am,30,79,13,0,Light Snow,03/02/2021
4:51am,31,76,12,0,Light Snow,03/02/2021
5:51am,31,76,12,0,Light Snow,03/02/2021
6:51am,31,72,14,0,Light Snow,03/02/2021
7:51am,30,75,13,0,Light Snow,03/02/2021
8:51am,31,72,12,0,Cloudy,03/02/2021
9:51am,32,66,10,0,Cloudy,03/02/2021
10:51am,33,64,10,0,Cloudy,03/02/2021
11:51am,36,59,13,0,Mostly Cloudy,03/02/2021
12:51pm,36,59,10,0,Mostly Cloudy,03/02/2021
1:51pm,37,57,10,0,Mostly Cloudy,03/02/2021
2:51pm,37,54,18,0,Mostly Cloudy,03/02/2021
3:51pm,38,55,15,0,Light Snow,03/02/2021
4:51pm,38,53,17,0,Cloudy,03/02/2021
5:51pm,37,54,12,0,Mostly Cloudy,03/02/2021
6:51pm,36,57,21,0,Cloudy / Windy,03/02/2021
7:51pm,35,57,21,0,Cloudy / Windy,03/02/2021
8:51pm,34,59,15,0,Cloudy,03/02/2021
9:51pm,34,56,17,0,Cloudy,03/02/2021
10:51pm,33,59,15,0,Mostly Cloudy,03/02/2021
11:51pm,32,59,15,0,Fair,03/02/2021
12:51am,32,59,14,0,Partly Cloudy,03/02/2021
1:51am,33,59,14,0,Mostly Cloudy,04/02/2021
2:51am,33,61,7,0,Mostly Cloudy,04/02/2021
3:51am,34,56,10,0,Cloudy,04/02/2021
4:51am,34,54,13,0,Mostly Cloudy,04/02/2021
5:51am,34,52,13,0,Mostly Cloudy,04/02/2021
6:51am,34,52,16,0,Mostly Cloudy,04/02/2021
7:51am,33,59,14,0,Mostly Cloudy,04/02/2021
8:51am,34,59,14,0,Mostly Cloudy,04/02/2021
9:51am,35,52,14,0,Fair,04/02/2021
10:51am,37,50,15,0,Fair,04/02/2021
11:51am,38,48,16,0,Fair,04/02/2021
12:51pm,39,46,14,0,Fair,04/02/2021
1:51pm,40,45,15,0,Fair,04/02/2021
2:51pm,42,41,14,0,Fair,04/02/2021
3:51pm,42,43,20,0,Fair,04/02/2021
4:51pm,43,42,13,0,Fair,04/02/2021
5:51pm,43,43,7,0,Fair,04/02/2021
6:51pm,42,47,5,0,Fair,04/02/2021
7:51pm,42,47,8,0,Fair,04/02/2021
8:51pm,41,49,0,0,Fair,04/02/2021
9:51pm,40,51,7,0,Fair,04/02/2021
10:51pm,38,57,6,0,Mostly Cloudy,04/02/2021
11:51pm,38,55,8,0,Mostly Cloudy,04/02/2021
12:51am,37,57,7,0,Mostly Cloudy,04/02/2021
1:51am,37,54,7,0,Cloudy,05/02/2021
2:51am,37,57,8,0,Cloudy,05/02/2021
3:51am,37,59,5,0,Cloudy,05/02/2021
4:51am,37,59,8,0,Cloudy,05/02/2021
5:51am,37,59,7,0,Cloudy,05/02/2021
6:51am,38,68,7,0,Cloudy,05/02/2021
7:51am,41,67,13,0,Cloudy,05/02/2021
8:44am,42,67,20,0,Light Rain,05/02/2021
8:51am,41,67,14,0,Light Rain,05/02/2021
9:51am,39,76,13,0.1,Light Rain,05/02/2021
10:51am,40,79,14,0,Light Rain,05/02/2021
11:18am,40,79,10,0,Mostly Cloudy,05/02/2021
11:51am,41,76,9,0,Mostly Cloudy,05/02/2021
12:51pm,42,70,13,0,Mostly Cloudy,05/02/2021
1:34pm,44,68,10,0,Mostly Cloudy,05/02/2021
1:51pm,44,65,10,0,Mostly Cloudy,05/02/2021
2:51pm,47,59,6,0,Mostly Cloudy,05/02/2021
3:51pm,47,59,0,0,Mostly Cloudy,05/02/2021
4:51pm,48,56,6,0,Partly Cloudy,05/02/2021
5:51pm,47,59,3,0,Fair,05/02/2021
6:51pm,45,63,0,0,Partly Cloudy,05/02/2021
7:51pm,46,54,6,0,Partly Cloudy,05/02/2021
8:51pm,45,56,7,0,Partly Cloudy,05/02/2021
9:51pm,46,47,15,0,Partly Cloudy,05/02/2021
10:51pm,43,51,13,0,Partly Cloudy,05/02/2021
11:51pm,42,40,18,0,Fair,05/02/2021
12:51am,40,41,21,0,Partly Cloudy / Windy,05/02/2021
1:51am,38,35,17,0,Partly Cloudy,06/02/2021
2:51am,37,37,15,0,Partly Cloudy,06/02/2021
3:51am,36,39,9,0,Partly Cloudy,06/02/2021
4:51am,36,39,13,0,Partly Cloudy,06/02/2021
5:51am,36,41,9,0,Partly Cloudy,06/02/2021
6:51am,35,46,7,0,Partly Cloudy,06/02/2021
7:51am,34,48,7,0,Partly Cloudy,06/02/2021
8:51am,35,50,12,0,Partly Cloudy,06/02/2021
9:51am,38,44,10,0,Mostly Cloudy,06/02/2021
10:51am,40,41,16,0,Fair,06/02/2021
11:51am,42,37,17,0,Fair,06/02/2021
12:51pm,45,27,18,0,Partly Cloudy,06/02/2021
1:51pm,45,27,29,0,Partly Cloudy / Windy,06/02/2021
2:51pm,45,27,31,0,Partly Cloudy / Windy,06/02/2021
3:51pm,44,31,20,0,Mostly Cloudy,06/02/2021
4:51pm,44,32,18,0,Mostly Cloudy,06/02/2021
5:51pm,44,31,15,0,Mostly Cloudy,06/02/2021
6:51pm,43,32,13,0,Mostly Cloudy,06/02/2021
7:51pm,43,28,10,0,Mostly Cloudy,06/02/2021
8:51pm,43,27,8,0,Mostly Cloudy,06/02/2021
9:51pm,42,32,6,0,Mostly Cloudy,06/02/2021
10:51pm,42,34,7,0,Mostly Cloudy,06/02/2021
11:51pm,40,40,7,0,Mostly Cloudy,06/02/2021
